"","Date","JPM"
"2681","8/25/2016",64.504753
"2682","8/26/2016",64.651207
"2683","8/29/2016",65.363907
"2684","8/30/2016",65.900879
"2685","8/31/2016",65.900879
"2686","9/1/2016",65.617752
"2687","9/2/2016",65.891113
"2688","9/6/2016",65.8423
"2689","9/7/2016",65.568932
"2690","9/8/2016",65.656807
"2691","9/9/2016",65.071014
"2692","9/12/2016",65.471291
"2693","9/13/2016",64.953857
"2694","9/14/2016",64.826942
"2695","9/15/2016",65.061256
"2696","9/16/2016",64.260674
"2697","9/19/2016",64.621918
"2698","9/20/2016",64.885521
"2699","9/21/2016",65.256516
"2700","9/22/2016",65.79348
"2701","9/23/2016",65.656807
"2702","9/26/2016",64.221626
"2703","9/27/2016",64.787888
"2704","9/28/2016",65.129601
"2705","9/29/2016",64.094711
"2706","9/30/2016",65.012436
"2707","10/3/2016",64.934334
"2708","10/4/2016",65.494873
"2709","10/5/2016",66.566795
"2710","10/6/2016",66.743805
"2711","10/7/2016",66.97982
"2712","10/10/2016",67.501015
"2713","10/11/2016",67.176491
"2714","10/12/2016",66.999481
"2715","10/13/2016",66.615959
"2716","10/14/2016",66.399597
"2717","10/17/2016",66.055412
"2718","10/18/2016",66.576607
"2719","10/19/2016",67.215836
"2720","10/20/2016",67.127319
"2721","10/21/2016",67.353508
"2722","10/24/2016",67.727211
"2723","10/25/2016",67.658371
"2724","10/26/2016",67.982887
"2725","10/27/2016",68.081238
"2726","10/28/2016",67.963219
"2727","10/31/2016",68.110733
"2728","11/1/2016",67.825546
"2729","11/2/2016",67.540367
"2730","11/3/2016",67.245331
"2731","11/4/2016",66.635628
"2732","11/7/2016",68.720444
"2733","11/8/2016",68.86795
"2734","11/9/2016",72.034515
"2735","11/10/2016",75.378105
"2736","11/11/2016",75.417442
"2737","11/14/2016",78.190651
"2738","11/15/2016",78.043137
"2739","11/16/2016",76.115662
"2740","11/17/2016",76.725372
"2741","11/18/2016",76.420517
"2742","11/21/2016",76.754875
"2743","11/22/2016",77.226906
"2744","11/23/2016",77.551437
"2745","11/25/2016",77.521935
"2746","11/28/2016",77.020401
"2747","11/29/2016",77.610435
"2748","11/30/2016",78.839691
"2749","12/1/2016",80.432823
"2750","12/2/2016",80.245964
"2751","12/5/2016",81.878426
"2752","12/6/2016",82.301292
"2753","12/7/2016",82.674988
"2754","12/8/2016",83.707565
"2755","12/9/2016",84.071411
"2756","12/12/2016",83.324028
"2757","12/13/2016",83.353539
"2758","12/14/2016",83.324028
"2759","12/15/2016",84.572952
"2760","12/16/2016",83.530548
"2761","12/19/2016",84.012421
"2762","12/20/2016",85.094162
"2763","12/21/2016",85.310516
"2764","12/22/2016",85.448196
"2765","12/23/2016",85.605537
"2766","12/27/2016",85.684196
"2767","12/28/2016",85.064659
"2768","12/29/2016",84.464783
"2769","12/30/2016",84.858147
"2770","1/3/2017",85.782555
"2771","1/4/2017",85.940773
"2772","1/5/2017",85.149689
"2773","1/6/2017",85.159576
"2774","1/9/2017",85.218903
"2775","1/10/2017",85.466118
"2776","1/11/2017",86.108864
"2777","1/12/2017",85.278229
"2778","1/13/2017",85.733101
"2779","1/17/2017",82.61824
"2780","1/18/2017",83.003891
"2781","1/19/2017",82.371025
"2782","1/20/2017",82.736893
"2783","1/23/2017",82.776451
"2784","1/24/2017",83.775192
"2785","1/25/2017",85.07058
"2786","1/26/2017",85.782555
"2787","1/27/2017",85.960541
"2788","1/30/2017",85.07058
"2789","1/31/2017",83.686188
"2790","2/1/2017",84.002617
"2791","2/2/2017",83.646629
"2792","2/3/2017",86.207756
"2793","2/6/2017",85.802322
"2794","2/7/2017",85.752884
"2795","2/8/2017",85.001358
"2796","2/9/2017",86.227531
"2797","2/10/2017",86.029755
"2798","2/13/2017",87.166931
"2799","2/14/2017",88.561203
"2800","2/15/2017",89.57972
"2801","2/16/2017",89.520393
"2802","2/17/2017",89.223747
"2803","2/21/2017",89.995049
"2804","2/22/2017",90.044479
"2805","2/23/2017",90.113701
"2806","2/24/2017",89.322624
"2807","2/27/2017",89.421509
"2808","2/28/2017",89.609398
"2809","3/1/2017",92.556152
"2810","3/2/2017",91.112434
"2811","3/3/2017",91.765076
"2812","3/6/2017",90.89489
"2813","3/7/2017",90.390579
"2814","3/8/2017",90.19281
"2815","3/9/2017",90.54879
"2816","3/10/2017",90.262024
"2817","3/13/2017",90.341133
"2818","3/14/2017",90.489464
"2819","3/15/2017",90.707008
"2820","3/16/2017",90.618011
"2821","3/17/2017",89.668724
"2822","3/20/2017",89.025963
"2823","3/21/2017",86.415405
"2824","3/22/2017",86.553841
"2825","3/23/2017",86.415405
"2826","3/24/2017",86.316528
"2827","3/27/2017",86.267082
"2828","3/28/2017",87.611916
"2829","3/29/2017",87.285591
"2830","3/30/2017",88.037117
"2831","3/31/2017",86.860382
"2832","4/3/2017",86.543961
"2833","4/4/2017",86.832375
"2834","4/5/2017",85.718506
"2835","4/6/2017",86.00692
"2836","4/7/2017",85.708557
"2837","4/10/2017",85.410194
"2838","4/11/2017",85.261024
"2839","4/12/2017",84.932823
"2840","4/13/2017",83.938293
"2841","4/17/2017",85.390305
"2842","4/18/2017",84.694138
"2843","4/19/2017",83.997963
"2844","4/20/2017",85.082008
"2845","4/21/2017",84.057632
"2846","4/24/2017",87.021332
"2847","4/25/2017",87.777184
"2848","4/26/2017",87.946251
"2849","4/27/2017",87.130737
"2850","4/28/2017",86.524071
"2851","5/1/2017",86.58374
"2852","5/2/2017",86.026802
"2853","5/3/2017",86.524071
"2854","5/4/2017",86.62352
"2855","5/5/2017",86.524071
"2856","5/8/2017",86.62352
"2857","5/9/2017",86.275436
"2858","5/10/2017",86.951721
"2859","5/11/2017",86.683197
"2860","5/12/2017",86.444504
"2861","5/15/2017",86.862206
"2862","5/16/2017",87.130737
"2863","5/17/2017",83.808998
"2864","5/18/2017",83.500702
"2865","5/19/2017",84.316216
"2866","5/22/2017",84.236649
"2867","5/23/2017",85.290855
"2868","5/24/2017",85.241127
"2869","5/25/2017",84.883095
"2870","5/26/2017",84.893044
"2871","5/30/2017",83.441032
"2872","5/31/2017",81.700607
"2873","6/1/2017",82.605621
"2874","6/2/2017",82.18792
"2875","6/5/2017",82.337105
"2876","6/6/2017",82.506172
"2877","6/7/2017",83.450981
"2878","6/8/2017",84.485283
"2879","6/9/2017",86.484291
"2880","6/12/2017",86.504181
"2881","6/13/2017",86.792587
"2882","6/14/2017",86.613571
"2883","6/15/2017",86.09642
"2884","6/16/2017",85.708557
"2885","6/19/2017",87.588219
"2886","6/20/2017",87.041222
"2887","6/21/2017",86.643417
"2888","6/22/2017",86.543961
"2889","6/23/2017",86.384834
"2890","6/26/2017",86.762756
"2891","6/27/2017",87.568329
"2892","6/28/2017",89.328644
"2893","6/29/2017",90.651367
"2894","6/30/2017",90.900002
"2895","7/3/2017",92.75
"2896","7/5/2017",93.68
"2897","7/6/2017",93.379997
"2898","7/7/2017",93.849998
"2899","7/10/2017",93.190002
"2900","7/11/2017",92.830002
"2901","7/12/2017",92.510002
"2902","7/13/2017",93.099998
"2903","7/14/2017",92.25
"2904","7/17/2017",91.389999
"2905","7/18/2017",91.07
"2906","7/19/2017",91.199997
"2907","7/20/2017",91.199997
"2908","7/21/2017",90.889999
"2909","7/24/2017",91.279999
"2910","7/25/2017",92.800003
"2911","7/26/2017",91.93
"2912","7/27/2017",91.550003
"2913","7/28/2017",91.279999
"2914","7/31/2017",91.800003
"2915","8/1/2017",93.029999
"2916","8/2/2017",93.110001
"2917","8/3/2017",92.5
"2918","8/4/2017",93.660004
"2919","8/7/2017",94.019997
"2920","8/8/2017",93.68
"2921","8/9/2017",93.529999
"2922","8/10/2017",92.190002
"2923","8/11/2017",91.419998
"2924","8/14/2017",92.489998
"2925","8/15/2017",92.730003
"2926","8/16/2017",92.089996
"2927","8/17/2017",90.650002
"2928","8/18/2017",90.739998
